Website,Name,Price,Unprice,Sale,Promotion,Summary,Status,Brand,price_range,Type
https://philong.com.vn,"bộ mở rộng sóng wifi totolink ex200, 300mbps, 2 anten ngoài",269000,320.000 đ,16,Không có,"Băng tần 2.4~2.4835GHz
Tốc độ: 300Mbps
Ăng ten: 2 ăng ten 4 dBi
Tính bảo mật cao với WPS
Phủ sóng đến mọi nơi
Kết nối nhanh và đơn giản với WPS",1,totolink,Under 1M,bộ mở rộng sóng wifi
https://philong.com.vn,"vỏ case msi mag forge m100a (mid tower, 1 mặt kính cường lực, sẵn 4 fan rgb)",890000,1.190.000 đ,25,Không có,"Loại case: Mid Tower
Mainboard hỗ trợ: Micro-ATX / Mini-ITX
Kích thước: 388 x 200 x 423mm
Chất liệu: Kính cường lực (mặt hông), Nhựa,Thép
Cổng I/O: 2x USB 2.0 Type-A, 1x USB 3.2 Gen 1 Type-A, 1x Audio, 1x Mic
Số fan hỗ trợ: Max 6 fan (Sẵn 4 fan RGB: 3x mặt trước + 1x mặt sau)",1,msi,Under 1M,vỏ case
https://philong.com.vn,"case atx sama 338b black, 3 fan led argb kèm hub, lắp max 6 fan argb",850000,850000 đ,0,Không có,"- Màu: Thùng đen bóng, mặt nạ bóng, nắp hông bên trong
- Chất liệu: Thép không rỉ, khung sơn đen tĩnh điện
- Kích thước: 330 X 200 X 435 
- Loại main: Micro-ATX / ATX 
- SSD x 2 – HDD x 2
- USB 2.0 x 1 ; USB 3.0 x 1",0,sama,Under 1M,case atx
https://philong.com.vn,"loa di động jbl partybox 110, hàng chính hãng, bảo hành 12 tháng",11900000,12.900.000 đ,8,Khuyến mại: Voucher 300.000đ khi mua kèm micro Alpha Works A1,"Công suất lên tới 160W với dải tần số đáp ứng lên tới 45Hz - 20KHz (-6dB)
Sound Boost nâng cao âm trầm
Pin cực lâu lên tới 12h (mức âm lượng 50%)
Kết nối: Bluetooth 5.1, AUX, USB
Có đầu vào cho mic, nhạc cụ để hát karaoke hoặc biểu diễn
Kết nối không dây 2 loa cùng loại qua công nghệ True Wireless Stereo",1,jbl,10M to 15M,loa di động
https://philong.com.vn,loa di động pa active có pin jbl eon one compact - hàng chính hãng,14900000,17.900.000 đ,17,Khuyến mại: Tặng ba lô cao cấp bảo vệ loa trị giá 2.900.000  (Xem chi tiết),"Sử dụng công nghệ dbx EQ và Lexicon effects
Kết nối Bluetooth tiện lợi, nhanh chóng
Hiệu suất làm việc cao, pin sử dụng trong 12 tiếng.
Đa dạng cổng kết nối, kết nối bluetooth tiện lợi
Loa JBL EON ONE Compact dòng loa chuyên nghiệp cho Loa kéo mini, loa trợ giảng, loa sự kiện, loa quảng cáo ngoài trời.",1,jbl,10M to 15M,loa di động pa active có pin
https://philong.com.vn,"loa không dây harman kardon go + play mini,100w, màu đen - hàng chính hãng",5690000,6.490.000 đ,12,Không có,"Công suất: 100W
Công nghệ Bluetooth tiên tiến: V4.1
Phát nhạt liên tục trong 8 giờ
Kết nối 3 thiết bị nguồn phát cùng lúc
Hỗ trợ jack cắm 3.5mm, nguồn AC
Hỗ trợ Dual microphone cho giọng nói trong trẻo khi thoại",1,harman kardon,5M to 10M,loa không dây
https://philong.com.vn,"pc philong van phong g6405 (pentium g6405, asus prime h510m-k, 8gb ram, 256gb ssd, vỏ case x10, nguồn 300w)",5590000,5590000 đ,0,"Khuyến mại: BUILD PC KHUYẾN MẠI MÊ LY - BỘ QUÀ 350.000 Đ BAO GỒM:
Chọn 1. COMBO KEYBOARD+MOUSE NEWMEN T260 hoặc
2. USB WIFI TOTOLINK N160USM hoặc
3. LOA VI TINH 2.0 GENIUS HF180 hoặc
4. Ổ CẮM ĐIỆN PISEN 005EP/PSCXB-01A WHITE
Và Bộ Vệ Sinh + Bàn Di Chuột
**Giá Tham Khảo, Giá Linh Kiện Lắp Ráp Có Thể Thay Đổi","CPU: INTEL PENTIUM GOLD G6405
MAINBOARD: ASUS PRIME H510M-K
RAM: DDR4 8GB/3200Mhz GSKILL RIPJAWS
SSD: LEXAR 256GB NS100 
BỘ NGUỒN: GOLDENFIELD 300W SME3000A 
CASE: X10 VĂN PHÒNG",1,phi long,5M to 10M,"pc philong van phong g6405 (pentium g6405, asus prime h510m-k, 8gb ram, 256gb ssd, vỏ case x10, nguồn 300w)"
https://philong.com.vn,ssd 256gb lexar m.2 2280 nvme (lnm620x256g-rnnng),790000,790000 đ,0,Không có,"Dung lượng: 256GB
Tốc độ đọc / Tốc độ ghi: 3000MB/s/1300MB/s
Kích thước: M.2 2280
Giao diện : PCIe Gen3x4",0,lexar,Under 1M,ssd 256gb
https://philong.com.vn,"laptop msi modern 14 c13m 458vn (intel core i5-1335u, ram 8gb, ssd 512gb, vga intel iris xe, màn hình 14 inch fhd, windows 11)",17490000,17.990.000 đ,3,Không có,"CPU: Intel Core i5-1335U (tối đa 4.60 GHz, 12MB)
RAM: 8GB(8GBx1)DDR4 3200MHz Onboard
Ổ cứng: 512GB NVMe PCIe Gen3x4 SSD
VGA: Intel Iris Xe Graphics
Màn hình: 14 inch FHD (1920*1080), 60Hz 45% NTSC IPS-Level
OS: Windows 11 Home",1,msi,15M to 20M,laptop
https://philong.com.vn,vỏ case máy tính sama a302 - office black,390000,390000 đ,0,Không có,"Màu: thùng đen, mặt nạ đen nhám
Chất liệu: Thép + Nhựa ABS
Kích thước: 300 x 180 x 410mm
Trọng lượng: 2.6 kg
Loại main:  Micro-ATX / ATX
CD X 1 - HDD X 2, USB 2.0 x 2
Ko fan hỗ trợ gắn 1 fan bên hông, 1 fan phía sau)",1,sama,Under 1M,vỏ case máy tính
https://philong.com.vn,vỏ case máy tính 1st player fire dancing v2-a (4 fan rgb),750000,750000 đ,0,Không có,"Liquid Cooling Support(Fans are Optional) TOP:24CM
· Fans Support: Up to 6 fans  
· USB3.0*1+USB2.0*2+HD AUDIO
· 3.5"" HDD：2  2.5"" SSD：2
· Front panel&Left Side Panel:Tempered Glass",1,1st player,Under 1M,vỏ case máy tính
https://philong.com.vn,"bộ phát sóng wifi asus rt-ac1300uhp (dũng sĩ xuyên tường) ac1300 mu-mimo, 2 băng tần,  aiprotection, usb 3.0",0,1.950.000 đ,0,Không có,"Tốc độ Wi-Fi AC1300 băng tần kép
Cung cấp tốc độ Wi-Fi tối đa trên nhiều thiết bị cùng lúc
Công nghệ MU-MIMO và bộ nhớ 256MB
Bốn ăng ten thu được từ bên ngoài cao",0,asus,,bộ phát sóng wifi
https://philong.com.vn,case atx sama m1 office (sơn đen tĩnh điện toàn bộ),440000,440000 đ,0,Không có,"Màu thùng đen , mặt nạ nhám
Thép không rỉ, khung sơn đen tĩnh điện
Kích thước 360 * 175 * 410mm
Trọng lượng 3.6 kg
Loại main : Micro-ATX / ATX
USB 2.0*2, CD*3, HDD*2",1,sama,Under 1M,case atx
https://philong.com.vn,case atx sama m2 office (sơn đen tĩnh điện toàn bộ),440000,440000 đ,0,Không có,"Màu thùng đen , mặt nạ nhám
Thép không rỉ, khung sơn đen tĩnh điện
Kích thước 418*198*418 mm
Trọng lượng 2.9 kg
Loại main : Micro-ATX / ATX
USB 2.0*2, CD*1, HDD*1, ssd*3",1,sama,Under 1M,case atx
https://philong.com.vn,"bộ phát wifi tp-link archer c50 (băng tần kép ac1200, 4 anten, 4 cổng lan 10/100)",0,0 đ,0,Không có,"Chịu tải: 20-25 User. Phạm vi: 15-20m
Kết nối đồng thời ở hai băng tần 
4 ăng ten ngoài
4 cổng Lan 10/100Mbps
Dễ dàng quản lý hệ thống mạng",0,tp-link,,bộ phát wifi
https://philong.com.vn,"bộ phát wifi tp-link archer c80, băng tần kép ac1900, 4 anten, mu-mimo",1290000,1.690.000 đ,24,Không có,"Wi-Fi 802.11ac Wave2
Tốc độ 1300 Mbps ở băng tần 5GHz
600Mbps ở băng tần 2.4GHz.
Công nghệ MIMO 3×3
Tăng cường vùng phủ Wi-Fi
MU-MIMO",1,tp-link,1M to 5M,bộ phát wifi
https://philong.com.vn,"bộ phát sóng wifi tp-link archer ax10 (4 anten, ax1500, wifi-6 )",1290000,1.599.000 đ,19,Không có,"Công nghệ Wi-Fi 6—Archer AX10 
4 Anten
Tốc độ 1.5 Gbps thế hệ tiếp theo
Kết nối nhiều thiết bị
Vùng phủ rộng hơn
Cổng LAN Gigabit",1,tp-link,1M to 5M,bộ phát sóng wifi
https://philong.com.vn,"bộ phát không dâ ubiquiti unifi (uap-ac-pro), ac pro ac1750, kiểu ốp trần",0,4.490.000 đ,0,Không có,"Phủ sóng WiFi cả 2 dải tần 2.4Ghz và 5Ghz 
Thích hợp cho những địa điểm khó đi dây
Tạo ra 04 VLAN thuận tiện",0,unifi,,bộ phát không dâ ubiquiti
https://philong.com.vn,"bộ phát wifi ubiquiti unifi (uap-ac-lite), băng tần kéo ac1200, mimo, kiểu ốp trần",0,2.550.000 đ,0,Không có,"2.4Ghz và 5Ghz
Độ phủ sóng khá lớn đến 120m
Thích hợp cho những địa điểm có mật độ người dùng cao như nhà hàng, quán Cà phê, nhà cao tầng...",0,unifi,,bộ phát wifi ubiquiti
https://philong.com.vn,"bộ phát wifi totolink a720r, băng tần kép, ac1200, 4 anten liền",459000,459000 đ,0,Không có,"Tốc độ 300Mbps băng tần 2.4GHz và 867Mbps băng tần 5GHz
Hỗ trợ MU-MIMO
Công nghệ Beamfrorming",1,totolink,Under 1M,bộ phát wifi
https://philong.com.vn,"bộ phát wifi totolink n350rt, chuẩn n 300mbps, 2 anten",0,370.000 đ,0,Không có,"Tương thích chuẩn không dây IEEE 802.11b/g/n
Tốc độ không dây chuẩn N 300Mbps
Hỗ trợ DHCP, IP tĩnh, PPPoE, L2TP, PPTP
QoS: Kiểm soát băng thông dựa trên địa chỉ IP",0,totolink,,bộ phát wifi
https://philong.com.vn,"đầu thu wifi usb tp-link archer t2u, băng tần kép ac600",0,390.000 đ,0,Không có,"Thông số kỹ thuật - Hỗ trợ chuẩn 802.11ac
Thế hệ Wi-Fi kế tiếp.
Kết nối băng tần kép cho dòng Video HD và trò chơi trực tuyến không có độ trễ.
Tốc độ: 433Mbps ở băng tần 5GHz / 150Mbps ở băng tần 2.4GHz.
Kết nối: USB 2.0 - Tích hợp ăng ten ngầm",1,tp-link,,đầu thu wifi usb
https://philong.com.vn,card mạng không dây tp-link tl-wn781nd pci express 150mbps,195000,250.000 đ,22,Không có,"Tốc độ truyền dữ liệu không dây lên tới 150Mbps
Cung cấp giao diện PCI Express
Kết nối bảo mật nâng cao với mã hóa WPA/WPA2
Tiện ích đi kèm cho phép quản lý dễ dàng",1,tp-link,Under 1M,card mạng không dây
https://philong.com.vn,"usb thu sóng wifi totolink n160usm, 150 mbps",150000,180.000 đ,17,Không có,"USB Wifi N160USM thiết kế siêu nhỏ gọn.
Tốc độ tối đa 150 Mbps, thích hợp cho việc lướt web, xem phim.
Cổng USB 2.0 đạt khả năng tương thích cao.
Sử dụng được với hệ điều hành Windows 10/8/7/XP(32/64-bit).
Đơn giản hóa quá trình cài đặt cùng driver tích hợp bên trong.",0,totolink,Under 1M,usb thu sóng wifi
https://philong.com.vn,"vga card asus dual rtx3050 (dual-rtx3050-8g) 8gb, 128bit, hàng chính hãng, bảo hành 36 tháng",0,9.990.000 đ,0,Không có,"Dung lượng bộ nhớ: 8GB GDDR6
Băng thông: 128-bit
OC mode : 1807 MHz (Boost Clock)
Gaming mode : 1777 MHz (Boost Clock)
Kết nối: DisplayPort 1.4a *3, HDMI 2.1 *1
Nguồn yêu cầu: 550W",0,asus,,vga card
https://philong.com.vn,"màn hình 21.5 inch samsung lf22t370, tấm nền ips, độ phân giải full hd, tần số quét 75hz, hàng chính hãng, bảo hành 24 tháng",2790000,2.990.000 đ,7,Khuyến mại:  Chuột không dây NEWMEN F368 trị giá 170.000,"Tấm nền IPS chất lượng cao cho hình ảnh rõ nét
Tần số quét 75Hz và chế độ Game Mode đỉnh cao
Độ phân giải Full HD
Tiết kiệm điện năng đến 10% với Eco Saving Plus
Thiết kế tràn viên 3 cạnh",1,samsung,1M to 5M,màn hình 21.5 inch
https://philong.com.vn,"tai nghe không dây bluetooth logitech zone vibe 100 màu xám đen (graphite), hàng chính hãng, bảo hành 12 tháng",1990000,3.099.000 đ,36,Không có,"Tai nghe không dây có trọng lượng nhẹ chỉ 185g
Thời lượng pin lên đến 20 giờ
Kết nối không dây Bluetooth 5.2, phạm vi lên đến 30m
Được thiết kế cho việc học tập lẫn chơi game",1,logitech,1M to 5M,tai nghe không dây bluetooth
https://philong.com.vn,"màn hình lg 4k 32inch 32un650-w tấm nền ips, uhd, 60hz, hdmi, displayport",8690000,10.290.000 đ,16,"Khuyến mại: Tai nghe ZIDLI ZH6 Trị giá 280.000đ
Lót chuột cao cấp P02 trị giá 50.000đ
Trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS. Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","Tỉ lệ: 16:9
Kích thước: 31.5 inch
Tấm nền: IPS
Độ phân giải: UHD (3840 x 2160)
Tốc độ làm mới: 60Hz
Thời gian đáp ứng: 5ms (GTG)
Hỗ trợ : Loa 5Wx2, vesa 100 x 100 mm, AMD FreeSync™, HDR10, DCI-P3 95% Color Gamut
Cổng kết nối: 2xHDMI, 1xDisplayPort, Headphone Out",0,lg,5M to 10M,màn hình
https://philong.com.vn,"màn hình máy tính 23.8 lenovo l24i-30 ips, fhd, 75hz, 4ms, hdmi+vga, công nghệ bảo vệ mắt, hàng chính hãng bảo hành 3 năm",2890000,3.490.000 đ,17,Khuyến mại: Chuột không dây Edra 604,"Công nghệ Bảo vệ mắt
Tấm nền IPS, Độ phân giải Full HD
Tốc độ làm mới: 75 Hz
Thời gian đáp ứng: 4 ms 
Chân đến thiết kế có rãnh dựng điện thoại. 
Bố trí giữ cáp gọn gàng",1,lenovo,1M to 5M,màn hình máy tính 23.8
https://philong.com.vn,"màn hình cong 27inch samsung lc27r500fhe (tấm nền va, full hd, dsub, hdmi, 4ms, 60hz, hàng chính hãng, bảo hành 2 năm",3890000,4.830.000 đ,19,Khuyến mại: Tai nghe Zidli ZH6 tai nghe 290.000 đ,"Độ phân giải FHD
Phục vụ nhu cầu giải trí và làm việc với thiết kế và hiệu năng thân thiện
Tỷ lệ tương phản ấn tượng 3000:1
Nâng tầm trải nghiệm với độ cong 1800R
Thiết kế tinh giản thu hút mọi ánh nhìn
Chế Độ Game tối ưu từng chi tiết hình ảnh",1,samsung,1M to 5M,màn hình cong 27inch
https://philong.com.vn,"laptop asus vivobook 15x oled a1503za-l1421w (intel core i5 thế hệ 12-12500h, ram 8gb, ssd 512gb, màn hình 15.6 oled full hd, windows 11 home bản quyền, màu bạc, bảo hành 24 tháng chính hãng",17600000,19.990.000 đ,12,"Khuyến mại: Balo chính hãng Asus (kèm trong thùng máy)
Chuột không dây E-dra trị giá 140.000đ
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank.
Trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS. Trả góp lãi suất uư đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","Intel Core i5 thế hệ 12 12500H (12 nhân/16 luồng, 3.3Ghz)
Ram DDR4 8GB (nâng cấp được)
SSD 512GB 
Màn hình 15.6 Oled Full HD bảo vệ mắt
Nặng 1.7kg, Pin 3 cell 70Whr",1,asus,15M to 20M,laptop
https://philong.com.vn,"laptop hp pavilion 15-eg2085tu (7c0q7pa) (core i5-1240p, ram 8gb, ssd 256gb, intel iris xe graphics, màn hình 15.6 fhd, windows 11 home, màu bạc)",15990000,18.790.000 đ,15,"Khuyến mại: Chuột không dây yên tĩnh HP Z3700 trị giá 290.000đ
Túi xách Laptop Phi Long trị giá 350.000đ
Trả góp lãi suất 0% áp dụng cho thẻ tín dụng Sacombank, VPbank.
Trả góp lãi suất ưu đãi áp dụng cho nhà tài chính HD Saison và ACS. Trả góp lãi suất ưu đãi thông qua cổng MPOS áp dụng cho thẻ tín dụng: Citibank, Eximbank, HSBC, MSB, Techcombank, Nam Á, Shinhan bank, TP bank, Seabank, Kiên Long bank, OCB, VIB, ACB, MB, Vietcombank, SHB...","Chíp xử lý: Intel Core i5-1240P up to 4.4Ghz, 12MB
Bộ nhớ Ram: 8GB DDR4 3200Mz (2 x 4GB) (2 slot Max 16GB)
Ổ đĩa cứng: 256GB SSD PCIe NVMe M.2 (1 slot M2 có thể tháo lắp Max 512GB)
Card đồ họa: Intel Iris Xe Graphics
Màn hình: 15.6 FHD (1920 x 1080), IPS, Micro-edge, BrightView, 250 nits, 45% NTSC
Hệ điều hành: Windows 11 Home",1,hp,15M to 20M,laptop
https://philong.com.vn,"màn hình 27inch samsung ls27r350fhe, tấm nền ips, full hd, 75hz, bảo vệ mắt, hàng chính hãng, bảo hành 24 tháng",3890000,4.750.000 đ,18,Khuyến mại: Tặng Tai Nghe ZIDLI ZH6 trị giá 290.000 Đ,"Tấm nền: IPS
Tần số quét: 75 Hz
Độ phân giải: 1920x1080
Độ sáng: 250cd/m2
Hỗ trợ màu sắc: 16.7M
Kết nối: HDMI, Dsub",1,samsung,1M to 5M,màn hình 27inch
https://philong.com.vn,"màn hình cong 27"" samsung c27f397fhe, màu trắng, tấm nền va, độ phân giải full hd, 60hz, hàng chính hãng, bảo hành 2 năm",3890000,4.890.000 đ,20,"Khuyến mại: Tai nghe choàng đầu Zidli ZH6 trị giá 290.000đ
Lót chuột cao cấp P02 trị giá 50.000","Tấm nền: VA Cong
Độ phân giải: 1920 x 1080dpi
Góc nhìn: 178°/178°
Tần số quét: 60Hz
Thời gian đáp ứng: 4 (GTG) ms 
Kết nối DSUB/HDMI",0,samsung,1M to 5M,"màn hình cong 27"""
https://philong.com.vn,"máy chiếu benq ms560, 4000 ansi lumens, svga",0,10.490.000 đ,0,Không có,"Độ sáng: 4000 ANSI
Độ tương phản: Độ tương phản 20.000:1
Độ phân giải: SVGA (800x600)
Tuổi thọ đèn: Tuổi thọ bóng đèn: 6.000 giờ. 
Cân nặng: 2.3 Kg",0,benq,,máy chiếu
https://philong.com.vn,"máy tính để bàn lenovo thinkcentre m70t gen 3 (11ta0011va) (intel core i5-12400, ram 8gb, hdd 1tb, intel uhd 770, no os) hàng chính hãng, bảo hành 12 tháng",12990000,13.890.000 đ,6,"Khuyến mại: Tặng SSD 240GB 
Tấm lót chuột cao cấp","Intel Core i5-12400 (upto 4.4Ghz, 6nhân/12 luồng, 18MB cache)
Ram 8GB UDIMM DDR4-3200 (Up to 128GB DDR4-3200)
VGA Integrated Intel UHD Graphics 770
HDD 1TB 72000rpm + SSD 240GB (tặng thêm) 
Phím chuột LENOVO có dây 
Forrm nhỏ gọn, để đứng hoặc nằm đều được 
No OS 
Sản phẩm không bao gồm màn hình",1,lenovo,10M to 15M,máy tính để bàn
https://philong.com.vn,"màn hình siêu mỏng 24 inch asus vz24ehe, tấm nền ips, full hd, 75hz, 1ms, tính năng bảo vệ mắt,hàng chính hãng bảo hành 36 tháng",2850000,3.990.000 đ,29,Không có,"Tấm nền IPS 
Độ phân giải Full HD
Tần số quét 75Hz
Thời gian đáp ứng 5ms
Kết nối: HDMI + VGA
Tính năng bảo vệ mắt",1,asus,1M to 5M,màn hình siêu mỏng 24 inch
https://philong.com.vn,"máy chấm công vân tay + thẻ từ ronald jack rj3030, hàng chính hãng, bảo hành 12 tháng",2590000,2.990.000 đ,13,Không có,"3000 người sử dụng
3000 dấu vân tay + 3000 thẻ, pass word
Có thể đăng ký 10 dấu vân tay/ người
Sử dụng chip Intel của Mỹ
Dung lượng lưu trữ : 100,000 log 
Kết nối mạng (IP), USB",1,ronald jack,1M to 5M,máy chấm công vân tay + thẻ từ
https://philong.com.vn,"máy chiếu viewsonic pa503sb, 3800 ansilumens, svga",9190000,9.900.000 đ,7,Không có,"Cường độ sáng: 3800 Ansi Lumens.
Độ phân giải: SVGA (800 x 600), WUXGA (1920 x 1080).
Độ tương phản: 22.000:1.
Tuổi thọ bóng đèn: 15000 giờ (Chế độ Eco).
Cổng kết nối: HDMI 1.4 x1; VGA in x2; Video x1; RS232; Mini USB x1; Audio in/out",1,viewsonic,5M to 10M,máy chiếu
https://philong.com.vn,"máy in laser brother hl-l2321d (in hai mặt tự động, rất thuận tiện cho giáo viên in giáo án)",3190000,3.900.000 đ,18,Khuyến mại: Tặng 1 Ram giấy A4,"In laser trắng đen
Tốc độ in 30 trang/ phút
Hộp Mực Toner TN-2385 chính hãng
Chức năng in văn bản thành dạng sách
Rất thuận tiện cho giáo viên in giáo án, in sách
Vật tư tiêu hao giá thành rẻ",1,brother,1M to 5M,máy in laser
https://philong.com.vn,"bộ máy chơi game sony playstation ps5 standard edition cfi-1218a 01, hàng chính hãng",15990000,15990000 đ,0,Không có,"Phiên bản standard kèm đầu đọc Ultra HD Blu-ray
CPU 8 cores / 16 threads, x86-64-AMD Ryzen™ “Zen 2”
GPU AMD Radeon™ RDNA, Ray Tracing Acceleration
Dung Lượng SSD 825GB
Hỗ trợ hình ảnh 8K, công nghệ âm thanh 3D ""Tempest""
Kèm theo game Astro's Playroom cài sẵn trên máy, 1 tay cầm DualSense",1,sony,15M to 20M,bộ máy chơi game
https://philong.com.vn,"loa di động retro alpha works classic v80 màu nâu (80w, pin 5h)",4490000,5.290.000 đ,15,Không có,"Công suất 80W
Thiết kế retro cổ điển
Pin 6000mAh, thời gian sử dụng lên đến 5 tiếng liên tục ( Tùy theo mức âm lượng và thể loại nhạc)
Chất da microfiber leather cao cấp
Cổng kết nối: Bluetooth 5.0, Aux, USB, Jack 6.3mm, RCA",0,alpha works,1M to 5M,loa di động retro
